QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,OTHLNDRX,OTHL_DRX,OTHDCLNX,OTHD_LNX,SAFDPSTX,SAFD_STX,TXLIMX,TXLIMX_,JLDRYNET,JLDR_NET,JDRYCNET,JDRY_NET,JBNKSCQV,JBNK_CQV,SALONX,SALONX_,JSUBSIDY,JSUB_IDY,WIGSX,WIGSX_,JAMTRAKX,JAMT_AKX,JTRANQV,JTRANQV_,LIMO,LIMO_
20202,04245744,39,0,1,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A,,A
20202,04245804,34,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04245814,17,0,1,,A,,A,,A,,A,75,D,,A,,A,,A,,A,,A,,A,,A,,A
20202,04245824,38,0,1,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A
20202,04245894,40,0,1,,A,,A,,A,,A,,A,,A,6,D,,A,,A,,A,,A,,A,,A
20202,04245904,49,0,1,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A,,A,,A
20202,04245954,49,0,1,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A
20202,04245964,28,0,1,,A,,A,,A,,A,,A,,A,,A,20,D,,A,,A,,A,,A,,A
20202,04245994,32,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04246004,42,0,1,,A,,A,,A,,A,,A,,A,30,D,50,D,,A,,A,,A,,A,,A
20202,04246044,67,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04246054,10,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04246074,16,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04246084,25,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04246114,36,0,1,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,,A,,A
20202,04246124,46,0,1,,A,,A,,A,,A,,A,,A,,A,45,D,,A,,A,,A,,A,,A
20202,04246134,35,0,1,,A,,A,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20202,04246154,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04246234,23,0,1,12,D,,A,,A,,A,40,D,,A,,A,20,D,,A,,A,,A,,A,,A
20202,04246254,33,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04246264,51,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04246304,66,0,1,,A,,A,,A,,A,,A,31,D,,A,64,D,,A,,A,,A,,A,,A
20202,04246324,13,0,1,,A,,A,,A,,A,84,D,,A,,A,,A,,A,,A,,A,,A,,A
20202,04246334,31,0,1,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A
20202,04246344,30,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04246394,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04246434,26,0,1,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A,,A
20202,04246474,17,0,1,,A,,A,,A,,A,25,D,,A,,A,,A,,A,,A,,A,,A,,A
20202,04246504,57,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04246564,33,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04267103,39,0,1,,A,,A,,A,,A,,A,,A,,A,45,D,,A,,A,,A,,A,,A
20202,04267153,52,0,1,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A
20202,04267183,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04267203,83,0,1,,A,,A,,A,,A,,A,125,D,,A,300,D,,A,,A,,A,,A,,A
20202,04267233,31,0,1,,A,,A,,A,,A,,A,150,D,,A,160,D,,A,,A,,A,,A,,A
20202,04267323,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04267333,30,0,1,,A,,A,30,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04267353,63,0,1,,A,,A,,A,10,D,,A,,A,,A,335,D,,A,,A,,A,,A,2,D
20202,04267383,48,0,1,,A,,A,,A,182,D,10,D,,A,9,D,,A,,A,,A,,A,,A,,A
20202,04267403,50,0,1,,A,,A,,A,,A,,A,,A,,A,113,D,,A,,A,,A,,A,,A
20202,04267423,31,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04267443,15,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04267494,28,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04267503,37,0,1,,A,,A,,A,,A,,A,150,D,,A,100,D,,A,,A,,A,,A,,A
20202,04267523,18,0,1,15,D,,A,,A,,A,21,D,,A,,A,,A,,A,,A,,A,,A,,A
20202,04267533,27,0,1,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A
20202,04267553,34,0,1,,A,,A,,A,40,D,,A,,A,,A,200,D,,A,,A,,A,,A,,A
20202,04267563,16,0,1,,A,,A,,A,104,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A
20202,04267593,34,0,1,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A
20202,04267753,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,540,D,,A
20202,04267763,24,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04267783,22,0,1,,A,,A,,A,,A,,A,,A,,A,45,D,,A,,A,,A,,A,,A
20202,04267793,55,0,1,,A,,A,,A,50,D,,A,,A,,A,50,D,,A,,A,,A,,A,,A
20202,04267813,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04267823,50,0,1,,A,,A,,A,,A,,A,25,D,,A,70,D,,A,,A,,A,,A,,A
20202,04267833,40,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04267843,53,0,1,,A,,A,,A,,A,,A,,A,,A,120,D,,A,,A,,A,,A,,A
20202,04267883,14,0,1,,A,,A,,A,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A
20202,04267893,37,0,1,,A,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A
20202,04267903,38,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04267933,18,0,1,,A,,A,,A,,A,,A,,A,,A,12,D,,A,,A,,A,,A,,A
20202,04267943,32,0,1,,A,,A,,A,,A,,A,,A,18,D,,A,,A,,A,,A,,A,,A
20202,04267963,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04267973,33,0,1,,A,,A,,A,,A,,A,,A,240,D,40,D,,A,,A,,A,,A,,A
20202,04268013,110,0,1,,A,,A,,A,,A,,A,,A,,A,430,D,,A,,A,,A,,A,,A
20202,04268053,12,0,1,,A,,A,,A,,A,42,D,,A,,A,90,D,,A,,A,,A,26,D,,A
20202,04268063,29,0,1,,A,,A,,A,180,D,,A,,A,75,D,,A,,A,,A,,A,,A,,A
20202,04268083,17,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04268093,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04268153,56,0,1,,A,,A,,A,,A,,A,57,D,,A,80,D,,A,,A,,A,,A,,A
20202,04268173,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04268203,49,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04268223,51,0,1,,A,,A,,A,,A,,A,150,D,,A,105,D,,A,,A,,A,,A,,A
20202,04268253,21,0,1,,A,,A,,A,,A,150,D,30,D,,A,,A,,A,,A,,A,,A,,A
20202,04268323,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04268373,21,0,1,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A
20202,04268383,32,0,1,,A,,A,,A,,A,,A,,A,,A,90,D,,A,,A,,A,,A,,A
20202,04268403,33,0,1,,A,,A,,A,,A,,A,,A,,A,120,D,,A,,A,,A,,A,,A
20202,04268443,21,0,1,,A,,A,,A,,A,15,D,,A,,A,,A,,A,,A,,A,,A,,A
20202,04268483,19,0,1,,A,,A,,A,,A,150,D,,A,,A,18,D,,A,,A,,A,,A,,A
20202,04268553,10,0,1,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A
20202,04268563,42,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04268643,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04268663,26,0,1,,A,,A,,A,,A,,A,,A,,A,20,D,,A,,A,,A,,A,,A
20202,04268683,29,0,1,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A
20202,04268693,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04268713,20,0,1,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A
20202,04268723,42,0,1,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A
20202,04268743,35,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04268753,23,0,1,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,,A,,A
20202,04268763,29,0,1,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A
20202,04268793,74,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04268803,40,0,1,,A,,A,,A,,A,,A,,A,,A,25,D,,A,,A,,A,,A,,A
20202,04268843,8,0,1,,A,20,D,,A,,A,20,D,0,D,,A,,A,,A,,A,,A,,A,,A
20202,04268853,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04268873,44,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04268903,71,0,1,,A,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A
20202,04268923,48,0,1,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A
20202,04268933,26,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04269013,30,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04269073,20,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04269083,42,0,1,,A,,A,,A,,A,,A,,A,,A,285,D,,A,,A,,A,,A,,A
20202,04269103,26,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04269124,30,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04269143,54,0,1,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A
20202,04269173,16,0,1,,A,,A,,A,220,D,54,D,,A,,A,,A,,A,,A,,A,325,D,,A
20202,04269183,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,,A
20202,04269193,30,0,1,,A,,A,,A,,A,,A,,A,12,D,,A,,A,,A,,A,,A,,A
20202,04269203,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04269213,24,0,1,,A,,A,,A,,A,,A,,A,,A,350,D,,A,,A,,A,,A,,A
20202,04269283,28,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04269293,29,0,1,,A,,A,,A,,A,,A,,A,,A,25,D,,A,,A,,A,,A,,A
20202,04269303,35,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04269313,39,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04269323,19,0,1,,A,,A,,A,,A,,A,,A,,A,36,D,,A,,A,,A,,A,,A
20202,04269333,43,0,1,,A,,A,,A,,A,,A,,A,21,D,465,D,,A,,A,,A,,A,,A
20202,04269353,40,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04269363,32,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04269383,21,0,1,,A,,A,,A,,A,,A,,A,18,D,,A,,A,,A,,A,,A,,A
20202,04269403,54,0,1,,A,,A,,A,200,D,,A,50,D,,A,300,D,,A,,A,,A,,A,,A
20202,04269413,27,0,1,,A,,A,,A,,A,,A,,A,,A,120,D,,A,,A,,A,,A,,A
20202,04269473,38,0,1,,A,,A,,A,,A,360,D,,A,,A,,A,,A,,A,,A,,A,,A
20202,04269483,48,0,1,,A,10,D,,A,,A,,A,50,D,9,D,600,D,,A,,A,,A,,A,,A
20202,04269503,8,0,1,80,D,,A,,A,,A,80,D,,A,,A,18,F,,A,,A,,A,,A,,A
20202,04269513,19,0,1,,A,,A,,A,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04269543,49,0,1,,A,,A,,A,,A,,A,17,D,6,D,25,D,,A,,A,,A,,A,,A
20202,04269603,42,0,1,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,,A,,A
20202,04269613,32,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04269643,9,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04269653,33,0,1,,A,,A,,A,30,D,,A,49,D,,A,23,D,,A,,A,,A,,A,,A
20202,04269693,50,0,1,,A,,A,,A,,A,,A,,A,,A,400,D,,A,,A,,A,,A,,A
20202,04269703,26,0,1,,A,,A,,A,,A,,A,,A,,A,0,D,,A,,A,,A,,A,,A
20202,04269713,30,0,1,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A
20202,04269743,34,0,1,,A,,A,,A,,A,108,D,,A,,A,,A,,A,,A,,A,,A,,A
20202,04269753,19,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04269763,56,0,1,,A,,A,,A,,A,,A,,A,,A,90,D,,A,,A,,A,,A,,A
20202,04269783,9,0,1,,A,,A,,A,,A,,A,,A,,A,35,D,,A,,A,,A,15,D,,A
20202,04269833,47,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04269863,55,0,1,,A,,A,,A,,A,,A,,A,,A,125,D,,A,,A,,A,,A,,A
20202,04269913,28,0,1,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A
20202,04269923,46,0,1,,A,,A,,A,,A,,A,,A,,A,180,D,,A,,A,,A,,A,,A
20202,04269933,42,0,1,,A,,A,,A,,A,,A,,A,,A,120,D,,A,,A,,A,,A,,A
20202,04269983,49,0,1,,A,,A,,A,,A,,A,,A,,A,15,D,,A,,A,,A,45,D,,A
20202,04269993,48,0,1,,A,,A,,A,,A,,A,,A,,A,72,D,,A,,A,,A,,A,,A
20202,04270003,18,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04270013,32,0,1,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A
20202,04270083,14,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04270093,35,0,1,,A,,A,,A,,A,,A,,A,,A,20,D,,A,,A,,A,195,D,,A
20202,04270163,7,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,26,D,,A
20202,04270203,31,0,1,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A
20202,04270233,65,0,1,15,D,,A,,A,,A,25,D,,A,,A,100,D,,A,,A,,A,,A,,A
20202,04270243,36,0,1,,A,,A,,A,,A,,A,25,D,,A,150,D,,A,,A,,A,,A,,A
20202,04270253,28,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04270293,40,0,1,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A
20202,04270303,35,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04270323,82,0,1,,A,,A,,A,,A,,A,,A,54,D,,A,,A,,A,,A,,A,,A
20202,04270343,55,0,1,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A
20202,04270353,35,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04270363,11,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04270393,32,0,1,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A
20202,04270423,24,0,1,,A,,A,,A,,A,,A,,A,,A,75,D,,A,,A,,A,,A,,A
20202,04270463,43,0,1,,A,,A,,A,,A,,A,,A,,A,400,D,,A,,A,,A,,A,,A
20202,04270493,39,0,1,,A,,A,,A,,A,,A,,A,,A,90,D,,A,,A,,A,,A,,A
20202,04270513,25,0,1,,A,,A,,A,,A,,A,,A,,A,15,D,,A,,A,,A,,A,,A
20202,04270523,29,0,1,,A,,A,,A,,A,,A,,A,,A,34,D,,A,,A,,A,,A,,A
20202,04270533,27,0,1,,A,,A,,A,,A,,A,,A,,A,75,D,,A,,A,,A,,A,,A
20202,04270543,20,0,1,,A,,A,,A,,A,120,D,,A,,A,40,D,,A,,A,,A,,A,,A
20202,04270553,33,0,1,,A,,A,,A,540,D,,A,,A,,A,,A,,A,,A,,A,150,D,,A
20202,04270573,41,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04270583,14,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04270623,31,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04270653,44,0,1,,A,,A,,A,,A,,A,,A,,A,250,D,,A,,A,,A,,A,,A
20202,04270663,22,0,1,10,D,,A,,A,,A,15,D,,A,,A,,A,,A,,A,,A,,A,,A
20202,04270713,40,0,1,,A,,A,,A,,A,,A,,A,,A,20,D,,A,,A,,A,,A,,A
20202,04270723,36,0,1,,A,,A,,A,,A,,A,,A,,A,250,D,,A,,A,,A,,A,,A
20202,04270743,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04270753,31,0,1,,A,,A,,A,,A,,A,,A,,A,10,D,,A,,A,,A,,A,,A
20202,04270793,11,0,1,35,D,,A,,A,,A,85,D,,A,,A,,A,,A,,A,,A,260,D,,A
20202,04270803,40,0,1,,A,,A,,A,,A,,A,,A,,A,65,D,,A,,A,,A,,A,,A
20202,04270843,52,0,1,,A,,A,,A,,A,,A,,A,36,D,,A,,A,,A,,A,,A,,A
20202,04270853,48,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04270873,26,0,1,,A,,A,,A,,A,,A,,A,,A,15,D,,A,,A,,A,,A,,A
20202,04270893,28,0,1,,A,,A,,A,,A,,A,,A,,A,120,D,,A,,A,,A,,A,,A
20202,04270933,32,0,1,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A
20202,04270943,19,0,1,,A,,A,,A,,A,,A,,A,,A,25,D,,A,,A,,A,,A,,A
20202,04270953,56,0,1,,A,,A,,A,,A,,A,,A,,A,830,D,,A,,A,,A,,A,,A
20202,04270963,33,0,1,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,,A,,A,,A
20202,04270973,50,0,1,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A
20202,04270983,13,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04271003,30,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04271033,25,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04271043,7,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,15,D,,A
20202,04271053,30,0,1,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A
20202,04271063,48,0,1,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A
20202,04271103,24,0,1,,A,,A,,A,,A,240,D,,A,,A,60,D,,A,,A,,A,195,D,,A
20202,04271123,13,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04271173,44,0,1,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A
20202,04271183,31,0,1,,A,,A,,A,,A,,A,,A,,A,45,D,,A,,A,,A,,A,,A
20202,04271203,39,0,1,,A,,A,,A,15,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A
20202,04271243,39,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04271293,34,0,1,,A,,A,,A,,A,,A,,A,,A,175,D,,A,,A,,A,,A,,A
20202,04271303,42,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04271313,37,0,1,,A,,A,,A,,A,,A,,A,,A,34,D,,A,,A,,A,,A,,A
20202,04271333,52,0,1,,A,,A,,A,,A,,A,120,D,,A,350,D,,A,,A,,A,,A,,A
20202,04271393,32,0,1,,A,,A,,A,,A,,A,,A,,A,80,D,,A,,A,,A,,A,,A
20202,04271403,19,0,1,,A,,A,,A,,A,5,D,,A,,A,20,D,,A,,A,,A,,A,,A
20202,04271413,16,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04271423,61,0,1,,A,,A,,A,30,D,,A,50,D,,A,300,D,,A,,A,,A,,A,,A
20202,04271433,25,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04271463,35,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04271483,39,0,1,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A
20202,04271503,19,0,1,,A,,A,,A,,A,,A,,A,,A,270,D,,A,,A,,A,390,D,,A
20202,04271543,44,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04271553,24,0,1,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A
20202,04271573,23,0,1,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A
20202,04271613,43,0,1,,A,,A,,A,,A,,A,,A,18,D,55,D,,A,,A,,A,,A,,A
20202,04271623,34,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04271633,48,0,1,,A,,A,,A,,A,,A,30,D,,A,100,D,,A,,A,,A,,A,,A
20202,04271663,27,0,1,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A
20202,04271673,17,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04271723,28,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04271733,32,0,1,,A,,A,,A,,A,,A,,A,,A,76,D,,A,,A,,A,,A,,A
20202,04271833,14,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04271853,32,0,1,,A,,A,,A,,A,,A,,A,,A,180,D,,A,,A,,A,,A,,A
20202,04271873,56,0,1,,A,,A,85,D,,A,,A,,A,,A,110,D,,A,,A,,A,120,D,,A
20202,04271903,25,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04271963,18,0,1,,A,,A,,A,,A,45,D,,A,36,D,,A,,A,,A,,A,130,D,,A
20202,04271973,35,0,1,,A,,A,,A,,A,,A,,A,18,D,400,D,,A,,A,,A,,A,,A
20202,04271993,31,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04272003,38,0,1,,A,,A,,A,,A,,A,,A,78,D,,A,,A,,A,,A,,A,,A
20202,04272033,54,0,1,,A,,A,,A,,A,,A,75,D,,A,80,D,,A,,A,,A,,A,,A
20202,04272043,25,0,1,,A,,A,,A,,A,,A,,A,,A,45,D,,A,,A,,A,,A,,A
20202,04272053,48,0,1,,A,,A,,A,,A,,A,,A,,A,45,D,,A,,A,,A,,A,,A
20202,04272093,67,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04272153,34,0,1,,A,,A,,A,,A,,A,,A,,A,19,D,,A,,A,,A,,A,,A
20202,04272183,55,0,1,,A,,A,,A,,A,,A,100,D,,A,93,D,,A,,A,,A,,A,,A
20202,04272193,24,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04272203,39,0,1,,A,,A,,A,,A,,A,,A,,A,70,D,,A,,A,,A,,A,,A
20202,04272293,14,0,1,,A,,A,,A,,A,40,D,,A,,A,70,D,,A,,A,,A,450,D,,A
20202,04272323,32,0,1,,A,,A,,A,30,D,,A,,A,,A,70,D,,A,,A,,A,,A,,A
20202,04272383,20,0,1,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A
20202,04272403,38,0,1,,A,,A,,A,,A,,A,,A,,A,70,D,,A,,A,,A,,A,,A
20202,04272423,43,0,1,,A,,A,,A,98,D,,A,,A,,A,,A,140,D,,A,,A,297,D,,A
20202,04272453,38,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04272523,40,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04272533,16,0,1,,A,,A,,A,,A,12,D,,A,,A,,A,,A,,A,,A,24,D,,A
20202,04272563,24,0,1,,A,,A,,A,,A,,A,,A,,A,20,D,,A,,A,,A,,A,,A
20202,04272593,40,0,1,,A,,A,,A,,A,,A,,A,,A,175,D,,A,,A,,A,,A,,A
20202,04272653,31,0,1,,A,,A,,A,,A,,A,,A,18,D,60,D,,A,,A,,A,,A,,A
20202,04272733,21,0,1,,A,,A,,A,,A,,A,,A,,A,15,D,,A,,A,,A,,A,,A
20202,04272743,47,0,1,,A,,A,,A,,A,,A,,A,,A,280,D,,A,,A,,A,,A,,A
20202,04272793,42,0,1,,A,,A,,A,,A,,A,,A,18,D,320,D,,A,,A,,A,,A,,A
20202,04272803,40,0,1,,A,,A,,A,,A,,A,45,D,,A,,A,,A,,A,,A,900,D,,A
20202,04272833,11,0,1,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A
20202,04272953,26,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04273033,28,0,1,,A,,A,,A,,A,,A,,A,,A,15,D,,A,,A,,A,,A,,A
20202,04273053,29,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04273063,13,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04273123,20,0,1,60,D,,A,,A,,A,60,D,,A,,A,25,D,,A,,A,,A,30,D,,A
