QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,VOPMOA,VOPMOA_,VOPEXPX,VOPEXPX_,VOPRMBXA,VOPR_BXA,QVOPEQPX,QVOP_QPX,VOPSERVY,VOPS_RVY,VOPLABOR,VOPL_BOR,VOPREIMB,VOPR_IMB,VPSRVY1,VPSRVY1_,VPSRVY2,VPSRVY2_,VPSRVY3,VPSRVY3_,VPSRVY4,VPSRVY4_,VPSRVY5,VPSRVY5_,VPSRVY6,VPSRVY6_,VPSRVY7,VPSRVY7_,VPSRVY8,VPSRVY8_,VPSRVY9,VPSRVY9_
20202,04322752,73,0,1,02,D,35,D,,A,35,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04322752,74,0,1,03,D,35,D,,A,35,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04322772,32,0,2,02,D,80,D,,A,,H,500,D,1,D,2,D,160,D,100,D,,A,,A,,A,,A,,A,,A,,A
20202,04322772,32,1,2,02,D,,B,,A,52,E,160,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04322772,32,2,2,02,D,,B,,A,28,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04322792,33,0,1,03,D,23,D,,A,23,D,100,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04322792,34,0,1,04,D,426,D,,A,426,D,140,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04322812,27,0,1,02,D,60,D,,A,60,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04322822,30,0,1,02,D,150,D,,A,150,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04322842,32,0,1,03,D,90,D,,A,90,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04322892,24,0,1,03,D,28,D,,A,28,D,100,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04322892,25,0,1,04,D,50,D,,A,50,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04322892,26,0,2,02,D,120,D,,A,120,D,370,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04322892,27,0,2,02,D,15,D,,A,15,D,370,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04322902,25,0,1,04,D,125,D,,A,,H,500,D,1,D,2,D,160,D,100,D,,A,,A,,A,,A,,A,,A,,A
20202,04322902,25,1,1,04,D,,B,,A,81,E,160,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04322902,25,2,1,04,D,,B,,A,44,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04322902,26,0,2,02,D,58,D,,A,58,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04322952,63,0,1,04,D,1200,D,,A,,H,500,D,1,D,2,D,370,D,380,D,110,D,,A,,A,,A,,A,,A,,A
20202,04322952,63,1,1,04,D,,B,,A,306,E,370,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04322952,63,2,1,04,D,,B,,A,621,E,380,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04322952,63,3,1,04,D,,B,,A,273,E,110,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04322952,64,0,1,02,D,40,D,,A,40,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04322952,65,0,1,03,D,40,D,,A,40,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04322952,66,0,1,04,D,40,D,,A,40,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04323102,23,0,1,02,D,12,D,,A,12,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04323102,24,0,1,03,D,12,D,,A,12,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04323102,25,0,1,04,D,12,D,,A,12,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04323112,43,0,1,03,D,90,D,,A,90,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04323282,66,0,1,02,D,110,D,,A,110,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04323282,67,0,1,02,D,12,D,,A,12,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04323282,68,0,1,03,D,12,D,,A,12,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04323282,69,0,1,04,D,12,D,,A,12,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04323312,31,0,1,04,D,100,D,,A,,H,500,D,1,D,2,D,500,D,100,D,,A,,A,,A,,A,,A,,A,,A
20202,04323312,31,1,1,04,D,,B,,A,74,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04323312,31,2,1,04,D,,B,,A,26,E,367,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04323422,47,0,1,03,D,50,D,,A,50,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04323422,48,0,2,02,D,40,D,,A,40,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04323422,49,0,2,02,D,300,D,,A,300,D,370,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04323422,50,0,2,02,D,20,D,,A,20,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04323462,55,0,1,02,D,182,D,,A,182,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04323522,27,0,1,03,D,170,D,,A,170,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04323522,28,0,2,02,D,400,D,,A,400,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04323532,34,0,1,02,D,20,D,,A,20,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04323532,35,0,1,03,D,20,D,,A,20,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04323532,36,0,1,04,D,20,D,,A,20,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04323642,44,0,1,04,D,190,D,,A,190,D,160,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04323642,45,0,1,02,D,22,D,,A,22,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04323692,20,0,1,02,D,1500,D,,A,,H,500,D,1,D,2,D,140,D,110,D,370,D,100,D,,A,,A,,A,,A,,A
20202,04323692,20,1,1,02,D,,B,,A,634,E,110,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04323692,20,2,1,02,D,,B,,A,708,E,370,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04323692,20,3,1,02,D,,B,,A,158,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04323692,21,0,2,02,D,1200,D,,A,,H,500,D,1,D,2,D,110,D,500,D,100,D,,A,,A,,A,,A,,A,,A
20202,04323692,21,1,2,02,D,,B,,A,43,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04323692,21,2,2,02,D,,B,,A,173,E,110,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04323692,21,3,2,02,D,,B,,A,394,E,320,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04323692,21,4,2,02,D,,B,,A,194,E,370,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04323692,21,5,2,02,D,,B,,A,396,E,380,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04323782,42,0,1,04,D,1200,D,,A,1200,D,140,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04323802,29,0,1,03,D,120,D,,A,120,D,130,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04323802,30,0,1,03,D,200,D,,A,,H,500,D,1,D,2,D,500,D,100,D,,A,,A,,A,,A,,A,,A,,A
20202,04323802,30,1,1,03,D,,B,,A,34,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04323802,30,2,1,03,D,,B,,A,13,E,367,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04323802,30,3,1,03,D,,B,,A,153,E,370,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04323932,42,0,1,04,D,80,D,,A,80,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04323932,43,0,1,04,D,175,D,,A,175,D,130,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04323942,34,0,1,02,D,75,D,,A,75,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04323942,35,0,1,04,D,132,D,,A,132,D,130,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04323942,36,0,1,04,D,40,D,,A,40,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04323952,46,0,2,02,D,130,D,,A,130,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04324022,59,0,1,02,D,20,D,,A,20,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04324022,60,0,2,02,D,385,D,,A,385,D,130,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04324032,40,0,1,03,D,100,D,,A,100,D,130,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04324042,20,0,1,04,D,35,D,,A,35,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04324102,27,0,1,04,D,107,D,,A,107,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04324122,13,0,1,02,D,20,D,,A,20,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04324122,14,0,1,02,D,20,D,,A,20,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04324122,15,0,1,03,D,20,D,,A,20,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04324122,16,0,1,04,D,20,D,,A,20,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04324152,30,0,1,04,D,400,D,,A,400,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04324262,49,0,1,04,D,160,D,,A,160,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04324262,50,0,2,02,D,40,D,,A,40,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04324302,21,0,1,04,D,104,D,,A,104,D,130,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04324302,22,0,2,02,D,80,D,,A,80,D,140,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04324362,40,0,1,04,D,57,D,,A,57,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04324492,42,0,1,04,D,1300,D,,A,,H,500,D,1,D,2,D,130,D,380,D,,A,,A,,A,,A,,A,,A,,A
20202,04324492,42,1,1,04,D,,B,,A,1300,E,380,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04324492,43,0,1,02,D,500,D,,A,,H,115,D,1,D,2,D,100,D,110,D,,A,,A,,A,,A,,A,,A,,A
20202,04324492,43,1,1,02,D,,B,,A,100,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04324492,43,2,1,02,D,,B,,A,400,E,110,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04324492,44,0,1,02,D,30,D,,A,30,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04324504,48,0,1,02,D,68,D,,A,68,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04324504,49,0,1,04,D,163,D,,A,163,D,370,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04324504,50,0,1,02,D,15,D,,A,15,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04324504,51,0,1,03,D,15,D,,A,15,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04324504,52,0,1,04,D,15,D,,A,15,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04324504,53,0,2,02,D,12,D,,A,12,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04324512,58,0,1,03,D,131,D,,A,,H,500,D,1,D,2,D,160,D,370,D,100,D,,A,,A,,A,,A,,A,,A
20202,04324512,58,1,1,03,D,,B,,A,34,E,160,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04324512,58,2,1,03,D,,B,,A,80,E,370,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04324512,58,3,1,03,D,,B,,A,17,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04324562,63,0,1,04,D,400,D,,A,,H,115,D,1,D,2,D,110,D,100,D,,A,,A,,A,,A,,A,,A,,A
20202,04324562,63,1,1,04,D,,B,,A,320,E,110,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04324562,63,2,1,04,D,,B,,A,80,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04324562,64,0,2,02,D,140,D,,A,,H,500,D,1,D,2,D,160,D,100,D,,A,,A,,A,,A,,A,,A,,A
20202,04324562,64,1,2,02,D,,B,,A,90,E,160,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04324562,64,2,2,02,D,,B,,A,50,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04324572,23,0,1,04,D,48,D,,A,48,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04324672,33,0,1,02,D,120,D,,A,120,D,130,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04324762,7,0,1,03,D,195,D,,A,195,D,130,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04324812,22,0,1,03,D,500,D,,A,500,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04324823,27,0,1,02,D,16,D,,A,16,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04324882,29,0,1,04,D,45,D,,A,45,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04324892,48,0,1,02,D,75,D,,A,75,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04324892,49,0,1,02,D,25,D,,A,25,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04324892,50,0,1,03,D,25,D,,A,25,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04324892,51,0,1,04,D,25,D,,A,25,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04324902,40,0,1,04,D,40,D,,A,40,D,100,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04324902,41,0,1,03,D,25,D,,A,25,D,370,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04324902,42,0,2,02,D,30,D,,A,30,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04325012,48,0,2,02,D,90,D,,A,90,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04325012,49,0,2,02,D,18,D,,A,18,D,160,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04325102,36,0,1,03,D,65,D,,A,65,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04325102,37,0,1,03,D,225,D,,A,225,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04325192,23,0,2,02,D,700,D,,A,,H,500,D,1,D,2,D,100,D,380,D,,A,,A,,A,,A,,A,,A,,A
20202,04325192,23,1,2,02,D,,B,,A,70,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04325192,23,2,2,02,D,,B,,A,630,E,380,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04325222,20,0,1,04,D,30,D,,A,30,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04325262,33,0,1,03,D,80,D,,A,80,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04325342,38,0,1,03,D,30,D,,A,30,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04325342,39,0,1,04,D,30,D,,A,30,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04325362,39,0,1,03,D,250,D,,A,250,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04325362,40,0,1,04,D,8,D,,A,8,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04325532,38,0,1,04,D,500,D,,A,500,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04325552,28,0,1,04,D,68,D,,A,68,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04325562,48,0,1,02,D,89,D,,A,89,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04325562,49,0,1,03,D,40,D,,A,40,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04325562,50,0,1,02,D,440,D,,A,440,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04325592,22,0,1,04,D,80,D,,A,80,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04325592,23,0,1,03,D,200,D,,A,200,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04325592,24,0,1,04,D,1300,D,,A,1300,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04325602,37,0,1,04,D,600,D,,A,600,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04325802,25,0,1,04,D,140,D,,A,140,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04325902,14,0,2,02,D,25,D,,A,25,D,100,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04325902,15,0,2,02,D,60,D,,A,60,D,380,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04325912,71,0,1,03,D,55,D,,A,55,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04325912,72,0,1,02,D,15,D,,A,15,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04325912,73,0,1,03,D,15,D,,A,15,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04325912,74,0,1,04,D,15,D,,A,15,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04326022,24,0,1,02,D,300,D,,A,300,D,140,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04326032,27,0,1,02,D,279,D,,A,279,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04326042,20,0,1,02,D,50,D,,A,50,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04326152,53,0,1,04,D,350,D,,A,,H,500,D,1,D,2,D,370,D,100,D,,A,,A,,A,,A,,A,,A,,A
20202,04326152,53,1,1,04,D,,B,,A,286,E,370,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04326152,53,2,1,04,D,,B,,A,64,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04326152,54,0,1,04,D,600,D,,A,,H,500,D,1,D,2,D,370,D,100,D,,A,,A,,A,,A,,A,,A,,A
20202,04326152,54,1,1,04,D,,B,,A,491,E,370,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04326152,54,2,1,04,D,,B,,A,109,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04326192,37,0,2,02,D,300,D,,A,300,D,320,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04326213,30,0,1,04,D,97,D,,A,97,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04326272,27,0,2,02,D,45,D,,A,45,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04326282,56,0,1,03,D,50,D,,A,50,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04326324,21,0,1,04,D,90,D,,A,90,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04326422,53,0,1,04,D,200,D,,A,200,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04326582,35,0,1,04,D,50,D,,A,50,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04326582,36,0,1,03,D,12,D,,A,12,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04326712,28,0,1,02,D,250,D,,A,250,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04326742,19,0,1,03,D,200,D,,A,200,D,110,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04326742,20,0,1,03,D,22,D,,A,22,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04326782,29,0,1,03,D,165,D,,A,,H,115,D,1,D,2,D,100,D,110,D,,A,,A,,A,,A,,A,,A,,A
20202,04326782,29,1,1,03,D,,B,,A,33,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04326782,29,2,1,03,D,,B,,A,132,E,110,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04326802,26,0,1,03,D,292,D,,A,292,D,130,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04327042,35,0,1,02,D,50,D,,A,50,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04327062,49,0,1,02,D,40,D,,A,40,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04327062,700,0,1,03,D,40,D,,A,40,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04327252,25,0,1,03,D,40,D,,A,40,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04327282,13,0,1,03,D,215,D,,A,215,D,140,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04327342,31,0,1,03,D,20,D,,A,20,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04327352,46,0,1,02,D,75,D,,A,75,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04327352,47,0,1,04,D,38,D,,A,38,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04327352,48,0,1,03,D,38,D,,A,38,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04327352,49,0,1,03,D,38,D,,A,38,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04327352,50,0,1,04,D,38,D,,A,38,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04327432,30,0,1,03,D,40,D,,A,40,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04327492,75,0,1,03,D,100,D,,A,100,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04327492,76,0,1,03,D,1570,D,,A,1570,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04327492,77,0,2,02,D,250,D,,A,250,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04327492,78,0,2,02,D,20,D,,A,20,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04327552,34,0,1,02,D,150,D,,A,150,D,130,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04327572,14,0,1,04,D,80,D,,A,80,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04327572,15,0,1,02,D,20,D,,A,20,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04327592,26,0,1,04,D,156,D,,A,156,D,130,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04327592,27,0,1,04,D,1200,D,,A,1200,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04327592,28,0,1,03,D,214,D,,A,214,D,160,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04327622,18,0,1,03,D,55,D,,A,55,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04327622,19,0,2,02,D,78,D,,A,,H,500,D,1,D,2,D,160,D,100,D,,A,,A,,A,,A,,A,,A,,A
20202,04327622,19,1,2,02,D,,B,,A,50,E,160,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04327622,19,2,2,02,D,,B,,A,28,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04327622,20,0,2,02,D,5,D,,A,5,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04327642,45,0,1,03,D,200,D,,A,,H,115,D,1,D,2,D,110,D,100,D,,A,,A,,A,,A,,A,,A,,A
20202,04327642,45,1,1,03,D,,B,,A,160,E,110,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04327642,45,2,1,03,D,,B,,A,40,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04327802,17,0,1,04,D,80,D,,A,,H,500,D,1,D,2,D,370,D,100,D,,A,,A,,A,,A,,A,,A,,A
20202,04327802,17,1,1,04,D,,B,,A,65,E,370,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
